id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,scheduled_service,gps_code,iata_code,local_code,home_link,wikipedia_link,keywords,full_country_name
44225,CN-0147,medium_airport,Feidong Air Base,31.909401,117.658997,,AS,CN,CN-34,Hefei,no,,,,,,,China
44227,CN-0149,medium_airport,Fuzhou Air Base,26.0044,119.311996,,AS,CN,CN-35,Fuzhou,no,,,,,,,China
44230,CN-0152,medium_airport,Huian Air Base,25.026100158691406,118.80699920654295,,AS,CN,CN-35,,no,,,,,,,China
44231,CN-0153,medium_airport,Hangzhou Jianqiao Airport,30.3353,120.240997,,AS,CN,CN-33,Hangzhou,no,,,,,https://en.wikipedia.org/wiki/Hangzhou_Jianqiao_Airport,,China
44232,CN-0154,medium_airport,Jiaxing Airport / Jiaxing Air Base,30.705535,120.679779,17.0,AS,CN,CN-33,"Xiuzhou, Hangzhou",no,,,,,https://en.wikipedia.org/wiki/Jiaxing_Airport,,China
44236,CN-0158,medium_airport,Longtian Air Base,25.5728,119.459999,13.0,AS,CN,CN-35,Fuzhou (Fuqing),no,,,,,,L'ung-tien,China
44241,CN-0163,medium_airport,Nanchang Xiangtang Air Base,28.421205,115.923375,75.0,AS,CN,CN-36,Nanchang,no,,,,,,,China
44243,CN-0165,medium_airport,Ningbo Zhuangqiao Air Base,29.9228,121.573997,,AS,CN,CN-33,Ningbo,no,,,,,,,China
44247,CN-0169,medium_airport,Shanghai Dachang Air Base,31.324438,121.409508,,AS,CN,CN-31,Shanghai (Baoshan),no,,,,,,,China
44260,CN-0182,medium_airport,Zhangshu Air Base,28.023283,115.549649,116.0,AS,CN,CN-36,Yichun,no,,,,,,,China
44263,CN-0185,medium_airport,Changchun Air Base,43.9053,125.197998,,AS,CN,CN-22,Changchun,no,,,,,,,China
44267,CN-0189,medium_airport,Dandong Langtou Airport,40.0247,124.286003,30.0,AS,CN,CN-21,"Zhenxing, Dandong",yes,ZYDD,DDG,,http://www.ddcei.gov.cn/english/index.html,https://en.wikipedia.org/wiki/Dandong_Airport,,China
44268,CN-0190,medium_airport,Dingxin-Shuangchengzi Air Base,40.401402,99.789398,,AS,CN,CN-62,Jiuquan (Jinta),no,,,,,,,China
44269,CN-0191,medium_airport,Fuxin Air Base,42.078899,121.662003,,AS,CN,CN-21,"Xihe, Fuxin",no,,,,,,,China
44270,CN-0192,medium_airport,Gongzhuling Air Base,43.526293,124.78466,,AS,CN,CN-22,Siping,no,,,,,,Huaide Air Base,China
44275,CN-0197,medium_airport,Kaiyuan Air Base,42.525799,123.982002,,AS,CN,CN-21,"Qinghe, Tieling",no,,,,,,,China
44276,CN-0198,medium_airport,Lalin Air Base,45.259457,126.893536,,AS,CN,CN-23,Harbin,no,,,,,,,China
44279,CN-0201,medium_airport,Pingquan Air Base,40.900409,118.677878,,AS,CN,CN-13,Chengde,no,,,,,,,China
44282,CN-0204,medium_airport,Shenyang Beiling Air Base,41.8708,123.439003,,AS,CN,CN-21,"Huanggu, Shenyang",no,,,,,,,China
44284,CN-0206,medium_airport,Shenyang Yuhong Quansheng Airport,41.822498,123.299004,,AS,CN,CN-21,"Yuhong, Shenyang",no,ZYSY,,,,,,China
44286,CN-0208,medium_airport,Siping Air Base,43.156898,124.292,,AS,CN,CN-22,Siping,no,,,,,,,China
44287,CN-0209,medium_airport,Suizhong Air Base,40.298992,120.36152,43.0,AS,CN,CN-21,Huludao,no,,,,,,,China
44288,CN-0210,medium_airport,Tuchengzi Air Base,38.912201,121.238998,,AS,CN,CN-21,"Lüshunkou, Dalian",no,,,,,,,China
43974,CN-JNZ,medium_airport,Sanshilipu Air Base,39.289671,121.762195,,AS,CN,CN-21,"Jinzhou, Dalian",no,,,,,,Shilipu,China
32048,CN-NTG,medium_airport,Nantong Xingdong International Airport,32.070801,120.975998,16.0,AS,CN,CN-32,Nantong,yes,ZSNT,NTG,,,https://en.wikipedia.org/wiki/Nantong_Xingdong_Airport,,China
1294,CNC3,medium_airport,Brampton-Caledon Airport,43.7603,-79.875,935.0,,CA,CA-ON,,no,CNC3,,CNC3,,https://en.wikipedia.org/wiki/Brampton_Airport,NC3,Canada
44646,CY-0002,medium_airport,Lefkoniko Airport / Geçitkale Air Base,35.23591,33.720088,146.0,AS,CY,CY-03,Lefkoniko (Geçitkale),yes,LCGK,GEC,,,https://en.wikipedia.org/wiki/Geçitkale_Air_Base,Geçitkale Air Base,Cyprus
1654,CYAG,medium_airport,Fort Frances Municipal Airport,48.655749,-93.44349,1125.0,,CA,CA-ON,Fort Frances,yes,CYAG,YAG,,,https://en.wikipedia.org/wiki/Fort_Frances_Municipal_Airport,,Canada
1655,CYAH,medium_airport,La Grande-4 Airport,53.754699707,-73.6753005981,1005.0,,CA,CA-QC,La Grande-4,no,CYAH,YAH,,,https://en.wikipedia.org/wiki/La_Grande-4_Airport,YAH,Canada
1657,CYAM,medium_airport,Sault Ste Marie Airport,46.483216,-84.508467,630.0,,CA,CA-ON,Sault Ste Marie,yes,CYAM,YAM,,http://www.saultairport.com/,https://en.wikipedia.org/wiki/Sault_Ste._Marie_Airport,,Canada
1658,CYAQ,medium_airport,Kasabonika Airport,53.52470016479492,-88.6427993774414,672.0,,CA,CA-ON,Kasabonika,yes,CYAQ,XKS,,,https://en.wikipedia.org/wiki/Kasabonika_Airport,YAQ,Canada
1662,CYAV,medium_airport,Winnipeg / St. Andrews Airport,50.0564,-97.032501,760.0,,CA,CA-MB,Winnipeg/Saint Andrews,yes,CYAV,,,,https://en.wikipedia.org/wiki/Winnipeg/St._Andrews_Airport,YAV,Canada
1664,CYAX,medium_airport,Lac Du Bonnet Airport,50.294399,-96.010002,850.0,,CA,CA-MB,Lac Du Bonnet,yes,CYAX,,,,https://en.wikipedia.org/wiki/Lac_du_Bonnet_Airport,YAX,Canada
1665,CYAY,medium_airport,St. Anthony Airport,51.391909,-56.08321,108.0,,CA,CA-NL,St. Anthony,yes,CYAY,YAY,,,https://en.wikipedia.org/wiki/St._Anthony_Airport,,Canada
1666,CYAZ,medium_airport,Tofino / Long Beach Airport,49.079833,-125.775583,80.0,,CA,CA-BC,Tofino,yes,CYAZ,YAZ,,http://www.acrd.bc.ca/long-beach-airport,https://en.wikipedia.org/wiki/Tofino_Airport,,Canada
1669,CYBC,medium_airport,Baie-Comeau Airport,49.1325,-68.204399,71.0,,CA,CA-QC,Baie-Comeau,yes,CYBC,YBC,YBC,,https://en.wikipedia.org/wiki/Baie-Comeau_Airport,,Canada
1670,CYBD,medium_airport,Bella Coola Airport,52.387501,-126.596001,117.0,,CA,CA-BC,Bella Coola,yes,CYBD,QBC,,,https://en.wikipedia.org/wiki/Bella_Coola_Airport,YBD,Canada
1672,CYBF,medium_airport,Bonnyville Airport,54.304199,-110.744003,1836.0,,CA,CA-AB,Bonnyville,yes,CYBF,YBY,,http://town.bonnyville.ab.ca/livingin/airport/index.html,https://en.wikipedia.org/wiki/Bonnyville_Airport,YBF,Canada
1673,CYBG,medium_airport,CFB Bagotville / Saguenay-Bagotville Airport,48.331908,-70.992909,522.0,,CA,CA-QC,La Baie,yes,CYBG,YBG,,,https://en.wikipedia.org/wiki/CFB_Bagotville,Bagotville Airport,Canada
1674,CYBK,medium_airport,Baker Lake Airport,64.29889678960001,-96.077796936,59.0,,CA,CA-NU,Baker Lake,yes,CYBK,YBK,,,https://en.wikipedia.org/wiki/Baker_Lake_Airport,,Canada
1675,CYBL,medium_airport,Campbell River Airport,49.950802,-125.271004,346.0,,CA,CA-BC,Campbell River,yes,CYBL,YBL,YBL,,https://en.wikipedia.org/wiki/Campbell_River_Airport,,Canada
1678,CYBR,medium_airport,Brandon Municipal Airport,49.91,-99.951897,1343.0,,CA,CA-MB,Brandon,yes,CYBR,YBR,,,https://en.wikipedia.org/wiki/Brandon_Airport,,Canada
1680,CYBU,medium_airport,Nipawin Airport,53.33250045776367,-104.00800323486328,1220.0,,CA,CA-SK,Nipawin,no,CYBU,,,,https://en.wikipedia.org/wiki/Nipawin_Airport,YBU,Canada
1682,CYBW,medium_airport,Calgary / Springbank Airport,51.1031,-114.374001,3940.0,,CA,CA-AB,Calgary,no,CYBW,,,http://www.ybw.ca/,https://en.wikipedia.org/wiki/Calgary/Springbank_Airport,YBW,Canada
1683,CYBX,medium_airport,Lourdes-de-Blanc-Sablon Airport,51.4436,-57.185299,121.0,,CA,CA-QC,Blanc-Sablon,yes,CYBX,YBX,,,https://en.wikipedia.org/wiki/Lourdes-de-Blanc-Sablon_Airport,,Canada
1685,CYCB,medium_airport,Cambridge Bay Airport,69.1081008911,-105.138000488,90.0,,CA,CA-NU,Cambridge Bay,yes,CYCB,YCB,,,https://en.wikipedia.org/wiki/Cambridge_Bay_Airport,,Canada
1686,CYCC,medium_airport,Cornwall Regional Airport,45.092637,-74.567724,175.0,,CA,CA-ON,Cornwall,no,CYCC,YCC,,,https://en.wikipedia.org/wiki/Cornwall_Regional_Airport,,Canada
1687,CYCD,medium_airport,Nanaimo Airport,49.05497,-123.869863,92.0,,CA,CA-BC,Nanaimo,yes,CYCD,YCD,,https://www.nanaimoairport.com/,https://en.wikipedia.org/wiki/Nanaimo_Airport,,Canada
1688,CYCE,medium_airport,Centralia / James T. Field Memorial Aerodrome,43.285599,-81.508301,824.0,,CA,CA-ON,Huron Park,no,CYCE,YCE,CYCE,,https://en.wikipedia.org/wiki/Centralia/Huron_Airpark,"RCAF Station Centralia, Huron Airpark",Canada
1689,CYCG,medium_airport,Castlegar/West Kootenay Regional Airport,49.2963981628,-117.632003784,1624.0,,CA,CA-BC,Castlegar,yes,CYCG,YCG,,,https://en.wikipedia.org/wiki/Castlegar_Airport,,Canada
1690,CYCH,medium_airport,Miramichi Airport,47.007801,-65.449203,108.0,,CA,CA-NB,Miramichi,yes,CYCH,YCH,,,https://en.wikipedia.org/wiki/Miramichi_Airport,"CFB Chatham, RCAF Station Chatham",Canada
1691,CYCL,medium_airport,Charlo Airport,47.990799,-66.330299,132.0,,CA,CA-NB,Charlo,yes,CYCL,YCL,,,https://en.wikipedia.org/wiki/Charlo_Airport,,Canada
1692,CYCN,medium_airport,Cochrane Airport,49.10559844970703,-81.01360321044922,861.0,,CA,CA-ON,Cochrane,no,CYCN,YCN,,,https://en.wikipedia.org/wiki/Cochrane_Airport,,Canada
1694,CYCP,medium_airport,Blue River Airport,52.11669921875,-119.28299713134766,2240.0,,CA,CA-BC,Blue River,no,CYCP,,,,https://en.wikipedia.org/wiki/Blue_River_Airport,YCP,Canada
1695,CYCQ,medium_airport,Chetwynd Airport,55.687198638916016,-121.6269989013672,2000.0,,CA,CA-BC,Chetwynd,no,CYCQ,YCQ,,,https://en.wikipedia.org/wiki/Chetwynd_Airport,,Canada
1703,CYDA,medium_airport,Dawson City Airport,64.04309844970703,-139.1280059814453,1215.0,,CA,CA-YT,Dawson City,yes,CYDA,YDA,,,https://en.wikipedia.org/wiki/Dawson_City_Airport,,Canada
1704,CYDB,medium_airport,Burwash Airport,61.371101,-139.041,2647.0,,CA,CA-YT,Burwash Landing,no,CYDB,YDB,,,https://en.wikipedia.org/wiki/Burwash_Airport,,Canada
1706,CYDF,medium_airport,Deer Lake Airport,49.21080017089844,-57.39139938354492,72.0,,CA,CA-NL,Deer Lake,yes,CYDF,YDF,,,https://en.wikipedia.org/wiki/Deer_Lake_Airport_(Newfoundland),,Canada
1709,CYDM,medium_airport,Ross River Airport,61.9706001282,-132.42300415,2314.0,,CA,CA-YT,Ross River,no,CYDM,XRR,YDM,,https://en.wikipedia.org/wiki/Ross_River_Airport,,Canada
1710,CYDN,medium_airport,Dauphin Barker Airport,51.1008,-100.052002,999.0,,CA,CA-MB,Dauphin,yes,CYDN,YDN,,,https://en.wikipedia.org/wiki/Dauphin_(Lt._Col_W.G._(Billy)_Barker_VC_Airport),,Canada
1711,CYDO,medium_airport,Dolbeau St Felicien Airport,48.778499603271,-72.375,372.0,,CA,CA-QC,Dolbeau-St-Félicien,no,CYDO,YDO,,,https://en.wikipedia.org/wiki/Dolbeau-St-F%C3%A9licien_Airport,Dolbeau St Methode,Canada
1713,CYDQ,medium_airport,Dawson Creek Airport,55.741245,-120.183263,2148.0,,CA,CA-BC,Dawson Creek,no,CYDQ,YDQ,,,https://en.wikipedia.org/wiki/Dawson_Creek_Airport,,Canada
1716,CYEE,medium_airport,Huronia Airport,44.6833000183,-79.9282989502,770.0,,CA,CA-ON,Midland,no,CYEE,,YEE,,https://en.wikipedia.org/wiki/Midland/Huronia_Airport,,Canada
1717,CYEG,large_airport,Edmonton International Airport,53.3097,-113.580002,2373.0,,CA,CA-AB,Edmonton,yes,CYEG,YEG,CYEG,http://www.edmontonairports.com/,https://en.wikipedia.org/wiki/Edmonton_International_Airport,,Canada
1719,CYEL,medium_airport,Elliot Lake Municipal Airport,46.351398468,-82.5614013672,1087.0,,CA,CA-ON,Elliot Lake,no,CYEL,YEL,,http://cyelont.tripod.com/cyel/,https://en.wikipedia.org/wiki/Elliot_Lake_Municipal_Airport,,Canada
1720,CYEM,medium_airport,Manitoulin East Municipal Airport,45.842435,-81.857595,869.0,,CA,CA-ON,Sheguiandah,no,CYEM,YEM,,,https://en.wikipedia.org/wiki/Manitowaning/Manitoulin_East_Municipal_Airport,,Canada
1721,CYEN,medium_airport,Estevan Airport,49.2103004456,-102.966003418,1905.0,,CA,CA-SK,Estevan,no,CYEN,YEN,,,https://en.wikipedia.org/wiki/Estevan_Regional_Aerodrome,YEN,Canada
1724,CYET,medium_airport,Edson Airport,53.5788993835,-116.464996338,3043.0,,CA,CA-AB,Edson,no,CYET,YET,,,https://en.wikipedia.org/wiki/Edson_Airport,,Canada
1726,CYEV,medium_airport,Inuvik Mike Zubko Airport,68.30419921880001,-133.483001709,224.0,,CA,CA-NT,Inuvik,yes,CYEV,YEV,,,https://en.wikipedia.org/wiki/Inuvik_(Mike_Zubko)_Airport,,Canada
1727,CYEY,medium_airport,Amos/Magny Airport,48.563903,-78.249702,1068.0,,CA,CA-QC,Amos,no,CYEY,YEY,,,https://en.wikipedia.org/wiki/Amos/Magny_Airport,,Canada
1729,CYFB,medium_airport,Iqaluit Airport,63.756402,-68.555801,110.0,,CA,CA-NU,Iqaluit,yes,CYFB,YFB,,,https://en.wikipedia.org/wiki/Iqaluit_Airport,Frobisher Bay Air Base,Canada
1730,CYFC,medium_airport,Fredericton Airport,45.868900299072266,-66.53720092773438,68.0,,CA,CA-NB,Fredericton,yes,CYFC,YFC,,,https://en.wikipedia.org/wiki/Greater_Fredericton_Airport,,Canada
1732,CYFE,medium_airport,Forestville Airport,48.74610137939453,-69.09719848632812,293.0,,CA,CA-QC,Forestville,no,CYFE,YFE,,,https://en.wikipedia.org/wiki/Forestville_Airport,,Canada
1734,CYFJ,medium_airport,Mont-Tremblant International Airport,46.409401,-74.779999,827.0,,CA,CA-QC,La Macaza,yes,CYFJ,YTM,,http://www.mtia.ca/,https://en.wikipedia.org/wiki/Rivi%C3%A8re_Rouge/Mont-Tremblant_International_Inc_Airport,"YFJ, CYTM",Canada
1736,CYFR,medium_airport,Fort Resolution Airport,61.1808013916,-113.690002441,526.0,,CA,CA-NT,Fort Resolution,no,CYFR,YFR,,,https://en.wikipedia.org/wiki/Fort_Resolution_Airport,YFR,Canada
1737,CYFS,medium_airport,Fort Simpson Airport,61.76020050048828,-121.23699951171876,555.0,,CA,CA-NT,Fort Simpson,yes,CYFS,YFS,,,https://en.wikipedia.org/wiki/Fort_Simpson_Airport,,Canada
1740,CYGD,medium_airport,Goderich Airport,43.7668991089,-81.7106018066,712.0,,CA,CA-ON,Goderich,no,CYGD,,YGD,http://www.goderich.ca/en/townhall/airport.asp,https://en.wikipedia.org/wiki/Goderich_Airport,,Canada
1741,CYGE,medium_airport,Golden Airport,51.299196,-116.982002,2575.0,,CA,CA-BC,Golden,no,CYGE,,,,https://en.wikipedia.org/wiki/Golden_Airport,AL4,Canada
1743,CYGK,medium_airport,Kingston Norman Rogers Airport,44.2253,-76.596901,305.0,,CA,CA-ON,Kingston,no,CYGK,YGK,,http://www.ygkairport.com,https://en.wikipedia.org/wiki/Kingston/Norman_Rogers_Airport,,Canada
1744,CYGL,medium_airport,La Grande Rivière Airport,53.625301361083984,-77.7042007446289,639.0,,CA,CA-QC,La Grande Rivière,yes,CYGL,YGL,,,https://en.wikipedia.org/wiki/La_Grande_Rivi%C3%A8re_Airport,,Canada
1745,CYGM,medium_airport,Gimli Industrial Park Airport,50.62810134887695,-97.04329681396484,753.0,,CA,CA-MB,Gimli,no,CYGM,YGM,,,https://en.wikipedia.org/wiki/Gimli_Industrial_Park_Airport,,Canada
1747,CYGP,medium_airport,Michel-Pouliot Gaspé Airport,48.774915,-64.481893,112.0,,CA,CA-QC,Gaspé,yes,CYGP,YGP,,,https://en.wikipedia.org/wiki/Gasp%C3%A9_Airport,,Canada
1748,CYGQ,medium_airport,Geraldton Greenstone Regional Airport,49.77830123901367,-86.93939971923828,1144.0,,CA,CA-ON,Geraldton,no,CYGQ,YGQ,,,https://en.wikipedia.org/wiki/Geraldton_(Greenstone_Regional)_Airport,,Canada
1749,CYGR,medium_airport,Îles-de-la-Madeleine Airport,47.425242,-61.778612,35.0,,CA,CA-QC,Les Îles-de-la-Madeleine,yes,CYGR,YGR,,,https://en.wikipedia.org/wiki/%C3%8Eles-de-la-Madeleine_Airport,,Canada
1751,CYGV,medium_airport,Havre-Saint-Pierre Airport,50.281898,-63.611401,124.0,,CA,CA-QC,Havre-Saint-Pierre,yes,CYGV,YGV,,,https://en.wikipedia.org/wiki/Havre_St-Pierre_Airport,,Canada
1752,CYGW,medium_airport,Kuujjuarapik Airport,55.28189849853516,-77.76529693603516,34.0,,CA,CA-QC,Kuujjuarapik,yes,CYGW,YGW,,,https://en.wikipedia.org/wiki/Kuujjuarapik_Airport,,Canada
1757,CYHD,medium_airport,Dryden Regional Airport,49.831699,-92.744202,1354.0,,CA,CA-ON,Dryden,yes,CYHD,YHD,,,https://en.wikipedia.org/wiki/Dryden_Regional_Airport,,Canada
1759,CYHF,medium_airport,Hearst René Fontaine Municipal Airport,49.71419906616211,-83.68609619140625,827.0,,CA,CA-ON,Hearst,no,CYHF,YHF,,,https://en.wikipedia.org/wiki/Hearst_(Ren%C3%A9_Fontaine)_Municipal_Airport,,Canada
1763,CYHM,medium_airport,John C. Munro Hamilton International Airport,43.1735992432,-79.93499755859999,780.0,,CA,CA-ON,Hamilton,yes,CYHM,YHM,,http://www.flyhi.ca/,https://en.wikipedia.org/wiki/Hamilton/John_C._Munro_International_Airport,Mount Hope Airport,Canada
1764,CYHN,medium_airport,Hornepayne Municipal Airport,49.19309997558594,-84.75890350341797,1099.0,,CA,CA-ON,Hornepayne,no,CYHN,YHN,,,https://en.wikipedia.org/wiki/Hornepayne_Municipal_Airport,,Canada
1767,CYHT,medium_airport,Haines Junction Airport,60.7892,-137.546005,2150.0,,CA,CA-YT,Haines Junction,no,CYHT,YHT,,,https://en.wikipedia.org/wiki/Haines_Junction_Airport,,Canada
1768,CYHU,medium_airport,Montréal / Saint-Hubert Airport,45.5175018311,-73.4169006348,90.0,,CA,CA-QC,Montréal,yes,CYHU,YHU,,http://www.dashl.ca/,https://en.wikipedia.org/wiki/Montr%C3%A9al/St-Hubert_Airport,,Canada
1769,CYHY,medium_airport,Hay River / Merlyn Carter Airport,60.8396987915,-115.782997131,541.0,,CA,CA-NT,Hay River,yes,CYHY,YHY,,,https://en.wikipedia.org/wiki/Hay_River_Airport,,Canada
1770,CYHZ,large_airport,Halifax / Stanfield International Airport,44.8807983398,-63.5085983276,477.0,,CA,CA-NS,Halifax,yes,CYHZ,YHZ,,http://www.hiaa.ca/,https://en.wikipedia.org/wiki/Halifax_International_Airport,Robert L. Stanfield International Airport,Canada
1771,CYIB,medium_airport,Atikokan Municipal Airport,48.7738990784,-91.6386032104,1408.0,,CA,CA-ON,Atikokan,no,CYIB,YIB,,http://www.atikokaninfo.com/community/transportation/airport/,https://en.wikipedia.org/wiki/Atikokan_Municipal_Airport,,Canada
1772,CYID,medium_airport,Digby / Annapolis Regional Airport,44.5458450365,-65.7854247093,499.0,,CA,CA-NS,Digby,no,CYID,YDG,,,https://en.wikipedia.org/wiki/Digby_Airport,YID,Canada
1773,CYIF,medium_airport,St Augustin Airport,51.2117,-58.658298,20.0,,CA,CA-QC,St-Augustin,yes,CYIF,YIF,,,https://en.wikipedia.org/wiki/St-Augustin_Airport,Pakuashipi Airport,Canada
1776,CYIV,medium_airport,Island Lake Airport,53.857200622558594,-94.65360260009766,770.0,,CA,CA-MB,Island Lake,yes,CYIV,YIV,,,https://en.wikipedia.org/wiki/Island_Lake_Airport,,Canada
1778,CYJF,medium_airport,Fort Liard Airport,60.2358016968,-123.46900177,708.0,,CA,CA-NT,Fort Liard,no,CYJF,YJF,,,https://en.wikipedia.org/wiki/Fort_Liard_Airport,YJF,Canada
1780,CYJN,medium_airport,St Jean Airport,45.29439926147461,-73.28109741210938,136.0,,CA,CA-QC,St Jean,no,CYJN,YJN,,,https://en.wikipedia.org/wiki/St-Jean_Airport,,Canada
1783,CYJT,medium_airport,Stephenville Airport,48.544201,-58.549999,84.0,,CA,CA-NL,Stephenville,no,CYJT,YJT,,,https://en.wikipedia.org/wiki/Stephenville_Airport,,Canada
1784,CYKA,medium_airport,Kamloops John Moose Fulton Field Regional Airport,50.703038,-120.448641,1133.0,,CA,CA-BC,Kamloops,yes,CYKA,YKA,,,https://en.wikipedia.org/wiki/Kamloops_Airport,Fulton,Canada
1787,CYKF,medium_airport,Region of Waterloo International Airport,43.4608,-80.378601,1054.0,,CA,CA-ON,Kitchener,yes,CYKF,YKF,,http://www.waterlooairport.ca/,https://en.wikipedia.org/wiki/Region_of_Waterloo_International_Airport,"Breslau, Kitchener, Waterloo, Cambridge, YKF",Canada
1789,CYKJ,medium_airport,Key Lake Airport,57.25609970092773,-105.61799621582033,1679.0,,CA,CA-SK,Key Lake,no,CYKJ,YKJ,,,https://en.wikipedia.org/wiki/Key_Lake_Airport,,Canada
1790,CYKL,medium_airport,Schefferville Airport,54.805301666259766,-66.8052978515625,1709.0,,CA,CA-QC,Schefferville,yes,CYKL,YKL,,,https://en.wikipedia.org/wiki/Schefferville_Airport,,Canada
1793,CYKX,medium_airport,Kirkland Lake Airport,48.21030044555664,-79.98139953613281,1157.0,,CA,CA-ON,Kirkland Lake,no,CYKX,YKX,,,https://en.wikipedia.org/wiki/Kirkland_Lake_Airport,,Canada
1794,CYKY,medium_airport,Kindersley Airport,51.5175018311,-109.180999756,2277.0,,CA,CA-SK,Kindersley,no,CYKY,YKY,YKY,,https://en.wikipedia.org/wiki/Kindersley_Airport,YKY,Canada
1799,CYLD,medium_airport,Chapleau Airport,47.81999969482422,-83.3467025756836,1470.0,,CA,CA-ON,Chapleau,no,CYLD,YLD,,,https://en.wikipedia.org/wiki/Chapleau_Airport,,Canada
1801,CYLJ,medium_airport,Meadow Lake Airport,54.125301361083984,-108.52300262451172,1576.0,,CA,CA-SK,Meadow Lake,no,CYLJ,YLJ,,,https://en.wikipedia.org/wiki/Meadow_Lake_Airport,,Canada
1803,CYLL,medium_airport,Lloydminster Airport,53.309200286865234,-110.072998046875,2193.0,,CA,CA-AB,Lloydminster,yes,CYLL,YLL,,,https://en.wikipedia.org/wiki/Lloydminster_Airport,,Canada
1805,CYLR,medium_airport,Leaf Rapids Airport,56.513301849365234,-99.98529815673828,959.0,,CA,CA-MB,Leaf Rapids,no,CYLR,YLR,,,https://en.wikipedia.org/wiki/Leaf_Rapids_Airport,,Canada
1293,CYLS,medium_airport,Barrie-Lake Simcoe Regional Airport,44.485056,-79.554663,972.0,,CA,CA-ON,Barrie,yes,CYLS,YLK,CYLS,http://www.lakesimcoeairport.com/,https://en.wikipedia.org/wiki/Barrie-Orillia_(Lake_Simcoe_Regional)_Airport,"NB9, CNB9, Oro Station",Canada
1806,CYLT,medium_airport,Alert Airport,82.517799,-62.280602,100.0,,CA,CA-NU,Alert,no,CYLT,YLT,,,https://en.wikipedia.org/wiki/Alert_Airport,YLT,Canada
1808,CYLW,medium_airport,Kelowna International Airport,49.9561,-119.377998,1421.0,,CA,CA-BC,Kelowna,yes,CYLW,YLW,,http://www.kelowna.ca/CM/Page68.aspx,https://en.wikipedia.org/wiki/Kelowna_International_Airport,"Kelowna, Okanagan",Canada
1809,CYMA,medium_airport,Mayo Airport,63.61640167236328,-135.8679962158203,1653.0,,CA,CA-YT,Mayo,no,CYMA,YMA,,,https://en.wikipedia.org/wiki/Mayo_Airport,,Canada
1810,CYME,medium_airport,Matane Airport,48.85689926147461,-67.45330047607422,102.0,,CA,CA-QC,Matane,no,CYME,YME,,,https://en.wikipedia.org/wiki/Matane_Airport,,Canada
1811,CYMG,medium_airport,Manitouwadge Airport,49.08390045166016,-85.86060333251953,1198.0,,CA,CA-ON,Manitouwadge,no,CYMG,YMG,,,https://en.wikipedia.org/wiki/Manitouwadge_Airport,,Canada
1813,CYMJ,medium_airport,Moose Jaw Air Vice Marshal C. M. McEwen Airport,50.330299377441406,-105.55899810791016,1892.0,,CA,CA-SK,Moose Jaw,no,CYMJ,YMJ,,,https://en.wikipedia.org/wiki/Moose_Jaw/Air_Vice_Marshal_C.M._McEwen_Airport,CFB Moose Jaw,Canada
1814,CYML,medium_airport,Charlevoix Airport,47.59749984741211,-70.2238998413086,977.0,,CA,CA-QC,Charlevoix,no,CYML,YML,,,https://en.wikipedia.org/wiki/Charlevoix_Airport,,Canada
1815,CYMM,medium_airport,Fort McMurray Airport,56.653301239,-111.222000122,1211.0,,CA,CA-AB,Fort McMurray,yes,CYMM,YMM,,,https://en.wikipedia.org/wiki/Fort_McMurray_Airport,,Canada
1816,CYMO,medium_airport,Moosonee Airport,51.29109954833984,-80.60780334472656,30.0,,CA,CA-ON,Moosonee,yes,CYMO,YMO,,,https://en.wikipedia.org/wiki/Moosonee_Airport,,Canada
1817,CYMT,medium_airport,Chapais Airport,49.77190017700195,-74.5280990600586,1270.0,,CA,CA-QC,Chibougamau,yes,CYMT,YMT,,,https://en.wikipedia.org/wiki/Chibougamau/Chapais_Airport,,Canada
1820,CYMX,medium_airport,Montreal International (Mirabel) Airport,45.679501,-74.038696,270.0,,CA,CA-QC,Montréal,no,CYMX,YMX,,,https://en.wikipedia.org/wiki/Montr%C3%A9al-Mirabel_International_Airport,YMQ,Canada
1822,CYNA,medium_airport,Natashquan Airport,50.18999862670898,-61.78919982910156,39.0,,CA,CA-QC,Natashquan,yes,CYNA,YNA,,,https://en.wikipedia.org/wiki/Natashquan_Airport,,Canada
1824,CYND,medium_airport,Ottawa / Gatineau Airport,45.521702,-75.563599,211.0,,CA,CA-QC,Gatineau,yes,CYND,YND,CYND,http://www.ego-airport.ca/english/propos_ego/,https://en.wikipedia.org/wiki/Ottawa-Gatineau_Airport,YND,Canada
